8.338981866836547852e-01,4.250307083129882812e-01,3.520832061767578125e-01,5.475949048995971680e-01,-6.967167258262634277e-01,-4.558931589126586914e-01
7.111733555793762207e-01,3.384163975715637207e-01,6.162035465240478516e-01,-3.958403468132019043e-01,1.129505991935729980e+00,-1.634723842144012451e-01
5.114676952362060547e-01,-4.895155429840087891e-01,7.062403559684753418e-01,6.589866876602172852e-01,1.085371822118759155e-01,-4.020158052444458008e-01
3.215982913970947266e-01,-8.572727441787719727e-01,4.020671248435974121e-01,3.585909307003021240e-01,4.328454732894897461e-01,6.360738277435302734e-01
4.343755841255187988e-01,8.333501219749450684e-01,-3.418265879154205322e-01,5.487520694732666016e-01,-7.375925779342651367e-03,6.793437004089355469e-01
-1.273041963577270508e-02,9.049661755561828613e-01,4.252929091453552246e-01,-2.831738293170928955e-01,5.408533662557601929e-02,-1.235625147819519043e-01
5.581846833229064941e-01,6.854217648506164551e-01,-4.675756990909576416e-01,-7.043228745460510254e-01,4.318603575229644775e-01,-2.077432870864868164e-01
-5.626868009567260742e-01,3.350998461246490479e-01,7.557060122489929199e-01,1.223608851432800293e-03,7.612955570220947266e-02,-3.284679353237152100e-02
9.478890895843505859e-02,5.461087226867675781e-01,8.323341608047485352e-01,-6.782783865928649902e-01,3.588326647877693176e-02,5.370104312896728516e-02
2.168108522891998291e-01,4.801567494869232178e-01,8.499663472175598145e-01,1.486512899398803711e+00,-4.212104678153991699e-01,-1.412352323532104492e-01
