-1.073560863733291626e-01,-1.040532514452934265e-01,-8.752663433551788330e-02,-1.361492723226547241e-01,9.840119630098342896e-02,-2.577465772628784180e-02,2.519042603671550751e-02,-8.817006647586822510e-02,-1.768880784511566162e-01,2.505686581134796143e-01
-1.072911322116851807e-01,-1.034948751330375671e-01,-8.712148666381835938e-02,-1.356718391180038452e-01,9.834363311529159546e-02,-2.567594870924949646e-02,2.517461404204368591e-02,-8.790875226259231567e-02,-1.765927374362945557e-01,2.504472732543945312e-01
-1.072240918874740601e-01,-1.029185578227043152e-01,-8.670336008071899414e-02,-1.351791024208068848e-01,9.828422963619232178e-02,-2.557407505810260773e-02,2.515829540789127350e-02,-8.763906359672546387e-02,-1.762878894805908203e-01,2.503219842910766602e-01
-1.071551367640495300e-01,-1.023257449269294739e-01,-8.627323806285858154e-02,-1.346722096204757690e-01,9.822311997413635254e-02,-2.546927146613597870e-02,2.514150924980640411e-02,-8.736164122819900513e-02,-1.759743243455886841e-01,2.501930892467498779e-01
-1.070840880274772644e-01,-1.017149910330772400e-01,-8.583009243011474609e-02,-1.341500133275985718e-01,9.816016256809234619e-02,-2.536130324006080627e-02,2.512421645224094391e-02,-8.707583695650100708e-02,-1.756512522697448730e-01,2.500603199005126953e-01
-1.070107817649841309e-01,-1.010847613215446472e-01,-8.537285029888153076e-02,-1.336112022399902344e-01,9.809520095586776733e-02,-2.524990029633045197e-02,2.510637417435646057e-02,-8.678092062473297119e-02,-1.753179132938385010e-01,2.499233037233352661e-01
-1.069353967905044556e-01,-1.004366651177406311e-01,-8.490259945392608643e-02,-1.330570578575134277e-01,9.802839159965515137e-02,-2.513532899320125580e-02,2.508802339434623718e-02,-8.647763729095458984e-02,-1.749750971794128418e-01,2.497823983430862427e-01
-1.068577468395233154e-01,-9.976913779973983765e-02,-8.441829681396484375e-02,-1.324863284826278687e-01,9.795958548784255981e-02,-2.501732856035232544e-02,2.506912499666213989e-02,-8.616526424884796143e-02,-1.746220290660858154e-01,2.496372908353805542e-01
-1.067776530981063843e-01,-9.908059984445571899e-02,-8.391873538494110107e-02,-1.318976283073425293e-01,9.788861125707626343e-02,-2.489561215043067932e-02,2.504963427782058716e-02,-8.584306389093399048e-02,-1.742578297853469849e-01,2.494876086711883545e-01
-1.066953241825103760e-01,-9.837269037961959839e-02,-8.340515196323394775e-02,-1.312924027442932129e-01,9.781564027070999146e-02,-2.477047406136989594e-02,2.502959407866001129e-02,-8.551179617643356323e-02,-1.738834083080291748e-01,2.493337094783782959e-01
-1.066105440258979797e-01,-9.764384478330612183e-02,-8.287633955478668213e-02,-1.306692063808441162e-01,9.774051606655120850e-02,-2.464163303375244141e-02,2.500896155834197998e-02,-8.517072349786758423e-02,-1.734979003667831421e-01,2.491752505302429199e-01
-1.065231263637542725e-01,-9.689228981733322144e-02,-8.233106136322021484e-02,-1.300266385078430176e-01,9.766304492950439453e-02,-2.450877055525779724e-02,2.498768642544746399e-02,-8.481903374195098877e-02,-1.731003522872924805e-01,2.490118741989135742e-01
-1.064332872629165649e-01,-9.611988812685012817e-02,-8.177065849304199219e-02,-1.293662488460540771e-01,9.758342057466506958e-02,-2.437222748994827271e-02,2.496582455933094025e-02,-8.445757627487182617e-02,-1.726917922496795654e-01,2.488439530134201050e-01
-1.063408181071281433e-01,-9.532491117715835571e-02,-8.119386434555053711e-02,-1.286865174770355225e-01,9.750147163867950439e-02,-2.423169091343879700e-02,2.494332194328308105e-02,-8.408555388450622559e-02,-1.722712814807891846e-01,2.486711144447326660e-01
-1.062455177307128906e-01,-9.450548142194747925e-02,-8.059935271739959717e-02,-1.279859393835067749e-01,9.741700440645217896e-02,-2.408683486282825470e-02,2.492013014853000641e-02,-8.370210230350494385e-02,-1.718378663063049316e-01,2.484929710626602173e-01
-1.061476022005081177e-01,-9.366364032030105591e-02,-7.998856902122497559e-02,-1.272661685943603516e-01,9.733022749423980713e-02,-2.393801324069499969e-02,2.489630505442619324e-02,-8.330816030502319336e-02,-1.713925898075103760e-01,2.483099550008773804e-01
-1.060468703508377075e-01,-9.279754012823104858e-02,-7.936017215251922607e-02,-1.265256404876708984e-01,9.724094718694686890e-02,-2.378490939736366272e-02,2.487179264426231384e-02,-8.290286362171173096e-02,-1.709344685077667236e-01,2.481216490268707275e-01
-1.059430912137031555e-01,-9.190518409013748169e-02,-7.871277630329132080e-02,-1.257627159357070923e-01,9.714896231889724731e-02,-2.362716197967529297e-02,2.484654076397418976e-02,-8.248528838157653809e-02,-1.704624742269515991e-01,2.479276508092880249e-01
-1.058365106582641602e-01,-9.098883718252182007e-02,-7.804793119430541992e-02,-1.249792203307151794e-01,9.705449640750885010e-02,-2.346517331898212433e-02,2.482061088085174561e-02,-8.205647766590118408e-02,-1.699777692556381226e-01,2.477284371852874756e-01
-1.057269275188446045e-01,-9.004652500152587891e-02,-7.736426591873168945e-02,-1.241735816001892090e-01,9.695736318826675415e-02,-2.329859137535095215e-02,2.479394711554050446e-02,-8.161552250385284424e-02,-1.694793403148651123e-01,2.475235760211944580e-01
-1.056140661239624023e-01,-8.907612413167953491e-02,-7.666023075580596924e-02,-1.233439072966575623e-01,9.685733169317245483e-02,-2.312704175710678101e-02,2.476648986339569092e-02,-8.116142451763153076e-02,-1.689660698175430298e-01,2.473126053810119629e-01
-1.054982393980026245e-01,-8.808011561632156372e-02,-7.593761384487152100e-02,-1.224923282861709595e-01,9.675466269254684448e-02,-2.295097149908542633e-02,2.473830804228782654e-02,-8.069533109664916992e-02,-1.684392392635345459e-01,2.470960766077041626e-01
-1.053791865706443787e-01,-8.705641329288482666e-02,-7.519491016864776611e-02,-1.216171011328697205e-01,9.664913266897201538e-02,-2.277000062167644501e-02,2.470934577286243439e-02,-8.021630346775054932e-02,-1.678977608680725098e-01,2.468735128641128540e-01
-1.052568480372428894e-01,-8.600444346666336060e-02,-7.443168759346008301e-02,-1.207176670432090759e-01,9.654068946838378906e-02,-2.258403412997722626e-02,2.467958442866802216e-02,-7.972402870655059814e-02,-1.673413366079330444e-01,2.466448098421096802e-01
-1.051309630274772644e-01,-8.492188900709152222e-02,-7.364629209041595459e-02,-1.197921261191368103e-01,9.642910212278366089e-02,-2.239266224205493927e-02,2.464896067976951599e-02,-7.921745628118515015e-02,-1.667687445878982544e-01,2.464094609022140503e-01
-1.050018444657325745e-01,-8.381162583827972412e-02,-7.284078001976013184e-02,-1.188428774476051331e-01,9.631465375423431396e-02,-2.219638973474502563e-02,2.461755461990833282e-02,-7.869790494441986084e-02,-1.661814898252487183e-01,2.461680769920349121e-01
-1.048692539334297180e-01,-8.267139643430709839e-02,-7.201354205608367920e-02,-1.178680062294006348e-01,9.619710594415664673e-02,-2.199481800198554993e-02,2.458530105650424957e-02,-7.816433161497116089e-02,-1.655783653259277344e-01,2.459201812744140625e-01
-1.047328934073448181e-01,-8.149873465299606323e-02,-7.116277515888214111e-02,-1.168654188513755798e-01,9.607622772455215454e-02,-2.178751491010189056e-02,2.455213293433189392e-02,-7.761559635400772095e-02,-1.649581044912338257e-01,2.456652373075485229e-01
-1.045931354165077209e-01,-8.029683679342269897e-02,-7.029078900814056396e-02,-1.158378273248672485e-01,9.595232456922531128e-02,-2.157504111528396606e-02,2.451813966035842896e-02,-7.705317437648773193e-02,-1.643223762512207031e-01,2.454039454460144043e-01
-1.044497042894363403e-01,-7.906332612037658691e-02,-6.939588487148284912e-02,-1.147832199931144714e-01,9.582517296075820923e-02,-2.135697938501834869e-02,2.448325417935848236e-02,-7.647595554590225220e-02,-1.636699289083480835e-01,2.451357692480087280e-01
-1.043022945523262024e-01,-7.779561728239059448e-02,-6.847617030143737793e-02,-1.136993914842605591e-01,9.569448977708816528e-02,-2.113287337124347687e-02,2.444740571081638336e-02,-7.588274031877517700e-02,-1.629994064569473267e-01,2.448601573705673218e-01
-1.041513234376907349e-01,-7.649724930524826050e-02,-6.753420829772949219e-02,-1.125893220305442810e-01,9.556064009666442871e-02,-2.090335078537464142e-02,2.441068924963474274e-02,-7.527517527341842651e-02,-1.623126417398452759e-01,2.445778846740722656e-01
-1.039965003728866577e-01,-7.516568899154663086e-02,-6.656819581985473633e-02,-1.114508956670761108e-01,9.542337805032730103e-02,-2.066795155405998230e-02,2.437303774058818817e-02,-7.465208321809768677e-02,-1.616083234548568726e-01,2.442883849143981934e-01
-1.038375124335289001e-01,-7.379830628633499146e-02,-6.557616591453552246e-02,-1.102818399667739868e-01,9.528242051601409912e-02,-2.042622305452823639e-02,2.433437667787075043e-02,-7.401222735643386841e-02,-1.608850806951522827e-01,2.439911067485809326e-01
-1.036748141050338745e-01,-7.239896804094314575e-02,-6.456097960472106934e-02,-1.090854778885841370e-01,9.513816982507705688e-02,-2.017884515225887299e-02,2.429481409490108490e-02,-7.335741817951202393e-02,-1.601449251174926758e-01,2.436868697404861450e-01
-1.035080999135971069e-01,-7.096506655216217041e-02,-6.352069973945617676e-02,-1.078595519065856934e-01,9.499035030603408813e-02,-1.992535591125488281e-02,2.425427734851837158e-02,-7.268643379211425781e-02,-1.593864858150482178e-01,2.433751225471496582e-01
-1.033370494842529297e-01,-6.949385255575180054e-02,-6.245335564017295837e-02,-1.066017150878906250e-01,9.483868628740310669e-02,-1.966526731848716736e-02,2.421268634498119354e-02,-7.199799269437789917e-02,-1.586083024740219116e-01,2.430552691221237183e-01
-1.031621620059013367e-01,-6.798959523439407349e-02,-6.136206164956092834e-02,-1.053156629204750061e-01,9.468360990285873413e-02,-1.939934119582176208e-02,2.417016588151454926e-02,-7.129409164190292358e-02,-1.578126549720764160e-01,2.427282184362411499e-01
-1.029831245541572571e-01,-6.644959747791290283e-02,-6.024483963847160339e-02,-1.039990633726119995e-01,9.452486038208007812e-02,-1.912709698081016541e-02,2.412663586437702179e-02,-7.057347893714904785e-02,-1.569980978965759277e-01,2.423934191465377808e-01
-1.027996093034744263e-01,-6.487104296684265137e-02,-5.909964814782142639e-02,-1.026494726538658142e-01,9.436212480068206787e-02,-1.884803734719753265e-02,2.408201992511749268e-02,-6.983480602502822876e-02,-1.561631560325622559e-01,2.420502156019210815e-01
-1.026121601462364197e-01,-6.325861066579818726e-02,-5.792987719178199768e-02,-1.012709289789199829e-01,9.419590234756469727e-02,-1.856298185884952545e-02,2.403645031154155731e-02,-6.908029317855834961e-02,-1.553102731704711914e-01,2.416996508836746216e-01
-1.024204567074775696e-01,-6.160958856344223022e-02,-5.673357471823692322e-02,-9.986112266778945923e-02,9.402590990066528320e-02,-1.827145926654338837e-02,2.398984879255294800e-02,-6.830865889787673950e-02,-1.544380635023117065e-01,2.413411289453506470e-01
-1.022241637110710144e-01,-5.992104113101959229e-02,-5.550858750939369202e-02,-9.841750562191009521e-02,9.385183453559875488e-02,-1.797295175492763519e-02,2.394213527441024780e-02,-6.751851737499237061e-02,-1.535449326038360596e-01,2.409740239381790161e-01
-1.020238846540451050e-01,-5.819815397262573242e-02,-5.425870046019554138e-02,-9.694454818964004517e-02,9.367422014474868774e-02,-1.766836829483509064e-02,2.389345318078994751e-02,-6.671231985092163086e-02,-1.526336371898651123e-01,2.405994385480880737e-01
-1.018192917108535767e-01,-5.643810331821441650e-02,-5.298187956213951111e-02,-9.543982893228530884e-02,9.349278360605239868e-02,-1.735722459852695465e-02,2.384372428059577942e-02,-6.588874757289886475e-02,-1.517027020454406738e-01,2.402167767286300659e-01
-1.016103699803352356e-01,-5.464088171720504761e-02,-5.167805776000022888e-02,-9.390331804752349854e-02,9.330750256776809692e-02,-1.703949831426143646e-02,2.379294857382774353e-02,-6.504776328802108765e-02,-1.507520973682403564e-01,2.398260384798049927e-01
-1.013967916369438171e-01,-5.280344933271408081e-02,-5.034509673714637756e-02,-9.233243018388748169e-02,9.311807900667190552e-02,-1.671466603875160217e-02,2.374104037880897522e-02,-6.418796628713607788e-02,-1.497802138328552246e-01,2.394265532493591309e-01
-1.011792197823524475e-01,-5.093166977167129517e-02,-4.898721352219581604e-02,-9.073220193386077881e-02,9.292511641979217529e-02,-1.638376154005527496e-02,2.368816360831260681e-02,-6.331210583448410034e-02,-1.487901806831359863e-01,2.390195876359939575e-01
-1.009573340415954590e-01,-4.902274906635284424e-02,-4.760239645838737488e-02,-8.910021185874938965e-02,9.272832423448562622e-02,-1.604629121720790863e-02,2.363424375653266907e-02,-6.241886317729949951e-02,-1.477804929018020630e-01,2.386045604944229126e-01
-1.007307991385459900e-01,-4.707370698451995850e-02,-4.618846997618675232e-02,-8.743392676115036011e-02,9.252738952636718750e-02,-1.570172421634197235e-02,2.357919327914714813e-02,-6.150684505701065063e-02,-1.467495709657669067e-01,2.381808012723922729e-01
-1.005003303289413452e-01,-4.509085416793823242e-02,-4.475004225969314575e-02,-8.573875576257705688e-02,9.232297539710998535e-02,-1.535118464380502701e-02,2.352319099009037018e-02,-6.057902425527572632e-02,-1.457007974386215210e-01,2.377496957778930664e-01
-1.002656221389770508e-01,-4.307150095701217651e-02,-4.328510910272598267e-02,-8.401235193014144897e-02,9.211479872465133667e-02,-1.499418541789054871e-02,2.346616238355636597e-02,-5.963409692049026489e-02,-1.446326971054077148e-01,2.373106479644775391e-01
-1.000263243913650513e-01,-4.101256281137466431e-02,-4.179150238633155823e-02,-8.225214481353759766e-02,9.190253913402557373e-02,-1.463019475340843201e-02,2.340801991522312164e-02,-5.867068469524383545e-02,-1.435436755418777466e-01,2.368630021810531616e-01
-9.978324919939041138e-02,-3.892105817794799805e-02,-4.027424380183219910e-02,-8.046407252550125122e-02,9.168691188097000122e-02,-1.426043827086687088e-02,2.334896102547645569e-02,-5.769200623035430908e-02,-1.424374133348464966e-01,2.364082634449005127e-01
-9.953606128692626953e-02,-3.679417073726654053e-02,-3.873134031891822815e-02,-7.864576578140258789e-02,9.146764874458312988e-02,-1.388442981988191605e-02,2.328890748322010040e-02,-5.669678002595901489e-02,-1.413124501705169678e-01,2.359458357095718384e-01
-9.928442537784576416e-02,-3.462895750999450684e-02,-3.716064617037773132e-02,-7.679470628499984741e-02,9.124442934989929199e-02,-1.350164785981178284e-02,2.322777360677719116e-02,-5.568363517522811890e-02,-1.401672065258026123e-01,2.354750782251358032e-01
-9.902921319007873535e-02,-3.243295103311538696e-02,-3.556759655475616455e-02,-7.491730898618698120e-02,9.101802855730056763e-02,-1.311341673135757446e-02,2.316577546298503876e-02,-5.465605854988098145e-02,-1.390056759119033813e-01,2.349976152181625366e-01
-9.877010434865951538e-02,-3.020336478948593140e-02,-3.395020961761474609e-02,-7.301122695207595825e-02,9.078817069530487061e-02,-1.271925121545791626e-02,2.310283482074737549e-02,-5.361279100179672241e-02,-1.378263831138610840e-01,2.345128655433654785e-01
-9.850677102804183960e-02,-2.793736755847930908e-02,-3.230641409754753113e-02,-7.107401639223098755e-02,9.055456519126892090e-02,-1.231864839792251587e-02,2.303886786103248596e-02,-5.255248397588729858e-02,-1.366278380155563354e-01,2.340201735496520996e-01
-9.824014455080032349e-02,-2.564299479126930237e-02,-3.064204007387161255e-02,-6.911253929138183594e-02,9.031802415847778320e-02,-1.191302668303251266e-02,2.297410368919372559e-02,-5.147890001535415649e-02,-1.354142725467681885e-01,2.335213273763656616e-01
-9.796991944313049316e-02,-2.331757918000221252e-02,-2.895514667034149170e-02,-6.712454557418823242e-02,9.007828682661056519e-02,-1.150191668421030045e-02,2.290846779942512512e-02,-5.039078742265701294e-02,-1.341843158006668091e-01,2.330157309770584106e-01
-9.769576042890548706e-02,-2.095833420753479004e-02,-2.724371477961540222e-02,-6.510762125253677368e-02,8.983505517244338989e-02,-1.108482480049133301e-02,2.284188196063041687e-02,-4.928684234619140625e-02,-1.329364478588104248e-01,2.325027734041213989e-01
-9.741867333650588989e-02,-1.857381686568260193e-02,-2.551396936178207397e-02,-6.306909769773483276e-02,8.958922326564788818e-02,-1.066326629370450974e-02,2.277458459138870239e-02,-4.817108809947967529e-02,-1.316752135753631592e-01,2.319843322038650513e-01
-9.713827073574066162e-02,-1.616068184375762939e-02,-2.376345917582511902e-02,-6.100612133741378784e-02,8.934043347835540771e-02,-1.023664698004722595e-02,2.270648255944252014e-02,-4.704193770885467529e-02,-1.303988397121429443e-01,2.314596623182296753e-01
-9.685472398996353149e-02,-1.372049748897552490e-02,-2.199333533644676208e-02,-5.892001092433929443e-02,8.908886462450027466e-02,-9.805245324969291687e-03,2.263762243092060089e-02,-4.590012878179550171e-02,-1.291081607341766357e-01,2.309291064739227295e-01
-9.656818211078643799e-02,-1.125454157590866089e-02,-2.020452171564102173e-02,-5.681188404560089111e-02,8.883462846279144287e-02,-9.369285777211189270e-03,2.256803773343563080e-02,-4.474626481533050537e-02,-1.278038620948791504e-01,2.303929477930068970e-01
-9.627890586853027344e-02,-8.764959871768951416e-03,-1.839857175946235657e-02,-5.468356609344482422e-02,8.857796341180801392e-02,-8.929152041673660278e-03,2.249778993427753448e-02,-4.358135163784027100e-02,-1.264870613813400269e-01,2.298516482114791870e-01
-9.598700702190399170e-02,-6.252780556678771973e-03,-1.657624170184135437e-02,-5.253592878580093384e-02,8.831896632909774780e-02,-8.485019207000732422e-03,2.242690697312355042e-02,-4.240585863590240479e-02,-1.251583099365234375e-01,2.293054312467575073e-01
-9.569266438484191895e-02,-3.719501197338104248e-03,-1.473860815167427063e-02,-5.037025362253189087e-02,8.805779367685317993e-02,-8.037157356739044189e-03,2.235543169081211090e-02,-4.122050106525421143e-02,-1.238183975219726562e-01,2.287546396255493164e-01
-9.539604932069778442e-02,-1.166675239801406860e-03,-1.288679428398609161e-02,-4.818787425756454468e-02,8.779460191726684570e-02,-7.585839368402957916e-03,2.228340879082679749e-02,-4.002599418163299561e-02,-1.224681437015533447e-01,2.281995862722396851e-01
-9.509730339050292969e-02,1.404494047164916992e-03,-1.102168485522270203e-02,-4.598981887102127075e-02,8.752952516078948975e-02,-7.131277117878198624e-03,2.221086993813514709e-02,-3.882290795445442200e-02,-1.211081966757774353e-01,2.276405394077301025e-01
-9.479672461748123169e-02,3.991518169641494751e-03,-9.145068004727363586e-03,-4.377820342779159546e-02,8.726280182600021362e-02,-6.673912052065134048e-03,2.213788777589797974e-02,-3.761240094900131226e-02,-1.197398528456687927e-01,2.270780503749847412e-01
-9.449445456266403198e-02,6.593104451894760132e-03,-7.257899269461631775e-03,-4.155414924025535583e-02,8.699458837509155273e-02,-6.213972344994544983e-03,2.206449583172798157e-02,-3.639508038759231567e-02,-1.183638125658035278e-01,2.265124022960662842e-01
-9.419070184230804443e-02,9.207479655742645264e-03,-5.361456423997879028e-03,-3.931916505098342896e-02,8.672504872083663940e-02,-5.751770921051502228e-03,2.199074439704418182e-02,-3.517178446054458618e-02,-1.169810146093368530e-01,2.259439677000045776e-01
-9.388567507266998291e-02,1.183284446597099304e-02,-3.457045182585716248e-03,-3.707478195428848267e-02,8.645437657833099365e-02,-5.287626292556524277e-03,2.191668748855590820e-02,-3.394334018230438232e-02,-1.155923977494239807e-01,2.253731340169906616e-01
-9.357959032058715820e-02,1.446736231446266174e-02,-1.545994542539119720e-03,-3.482258319854736328e-02,8.618276566267013550e-02,-4.821863491088151932e-03,2.184237167239189148e-02,-3.271061554551124573e-02,-1.141989380121231079e-01,2.248003184795379639e-01
-9.327260404825210571e-02,1.710958965122699738e-02,3.706449642777442932e-04,-3.256379067897796631e-02,8.591035753488540649e-02,-4.354737233370542526e-03,2.176784165203571320e-02,-3.147428482770919800e-02,-1.128014028072357178e-01,2.242258340120315552e-01
-9.296505898237228394e-02,1.975671201944351196e-02,2.290832810103893280e-03,-3.030081838369369507e-02,8.563744276762008667e-02,-3.886745311319828033e-03,2.169317565858364105e-02,-3.023566305637359619e-02,-1.114012822508811951e-01,2.236502617597579956e-01
-9.265708178281784058e-02,2.240753918886184692e-02,4.213705658912658691e-03,-2.803467959165573120e-02,8.536414802074432373e-02,-3.418098669499158859e-03,2.161840535700321198e-02,-2.899530902504920959e-02,-1.099991947412490845e-01,2.230738997459411621e-01
-9.234893321990966797e-02,2.505985833704471588e-02,6.137662101536989212e-03,-2.576726302504539490e-02,8.509069681167602539e-02,-2.949187532067298889e-03,2.154359407722949982e-02,-2.775425836443901062e-02,-1.085963249206542969e-01,2.224972099065780640e-01
-9.204083681106567383e-02,2.771170623600482941e-02,8.061273954808712006e-03,-2.350025251507759094e-02,8.481729030609130859e-02,-2.480359748005867004e-03,2.146879583597183228e-02,-2.651342749595642090e-02,-1.071937009692192078e-01,2.219206243753433228e-01
-9.173294901847839355e-02,3.036179579794406891e-02,9.983608499169349670e-03,-2.123474702239036560e-02,8.454407006502151489e-02,-2.011842792853713036e-03,2.139404974877834320e-02,-2.527341991662979126e-02,-1.057920083403587341e-01,2.213444262742996216e-01
-9.142559766769409180e-02,3.300728276371955872e-02,1.190260518342256546e-02,-1.897317729890346527e-02,8.427132666110992432e-02,-1.544139580801129341e-03,2.131943218410015106e-02,-2.403556555509567261e-02,-1.043927520513534546e-01,2.207692265510559082e-01
-9.111894667148590088e-02,3.564669191837310791e-02,1.381719205528497696e-02,-1.671680249273777008e-02,8.399920165538787842e-02,-1.077510765753686428e-03,2.124498598277568817e-02,-2.280055545270442963e-02,-1.029967069625854492e-01,2.201953381299972534e-01
-9.081322699785232544e-02,3.827814012765884399e-02,1.572600565850734711e-02,-1.446723192930221558e-02,8.372790366411209106e-02,-6.122890627011656761e-04,2.117076516151428223e-02,-2.156927064061164856e-02,-1.016048789024353027e-01,2.196231931447982788e-01
-9.050863981246948242e-02,4.089977964758872986e-02,1.762770116329193115e-02,-1.222604885697364807e-02,8.345761895179748535e-02,-1.488022971898317337e-04,2.109682001173496246e-02,-2.034257538616657257e-02,-1.002182364463806152e-01,2.190531790256500244e-01
-9.020540863275527954e-02,4.350978136062622070e-02,1.952096074819564819e-02,-9.994810447096824646e-03,8.318852633237838745e-02,3.126278752461075783e-04,2.102320455014705658e-02,-1.912132464349269867e-02,-9.883774071931838989e-02,2.184856832027435303e-01
-8.990368992090225220e-02,4.610677808523178101e-02,2.140478417277336121e-02,-7.774692960083484650e-03,8.292078226804733276e-02,7.717577973380684853e-04,2.094995416700839996e-02,-1.790615916252136230e-02,-9.746413677930831909e-02,2.179210186004638672e-01
